child_mort,exports,health,imports,income,inflation,life_expec,total_fer,gdpp
0.0006414251083691582,0.0017842459000409682,0.0003600111347677599,0.0021998170970125358,0.6911129688766282,1.4499821111725339e-05,0.003464599000839045,8.040399245754237e-05,0.722732516472291
0.00031817275007486136,0.002973468973426886,0.00032453620507635856,0.003731298614514283,0.9371633729477734,0.0008735288229328012,0.004072611200958225,8.619589047482608e-05,0.3488330332638934
7.437673168641433e-05,0.0012627516224093455,0.00017685133978769628,0.0012346537459944778,0.6793074827359176,3.107294568232421e-05,0.0013222530077584768,3.074238243038459e-05,0.7338504193059547
0.002089634833679998,0.00646897592128595,0.0005779841029327653,0.006391170368968078,0.8758682175211905,0.00012671189948910622,0.00793616633642297,0.0003012186382591911,0.482394424370808
0.056170314062819526,0.012043724997253195,0.0020747593482663067,0.018824645794026006,0.9209907350840679,0.0004478443959062638,0.03127320188362384,0.002712368318709123,0.38357745999655135
0.00629695608130335,0.006267462141812468,0.0007668424267629372,0.010426107610026858,0.9467554576573186,0.0008833434877519219,0.010632565186463033,0.0003509778799414982,0.32148394045061596
0.00808769632599624,0.007150495464185518,0.0008400096613266481,0.005952961029649593,0.9389364189622246,0.0015238191790181758,0.012426589204749587,0.0005553782884804286,0.3436403159972652
0.0006413678548006968,0.0027606703315334337,0.0010317656794619904,0.004768430572648658,0.9034921085018511,0.00013013260822043122,0.0071387030795207985,0.0001217669405491178,0.4285080884972771
0.003562100708437435,0.0029582398264356605,0.0005631511596196326,0.0034806812636731504,0.9023988461374836,0.0006052178727478461,0.003874208580033858,0.00019540666743428212,0.4308445618776707
0.001080667047274549,0.0005839968386786705,0.0004917580856537215,0.0006440338968605899,0.7913975851253011,0.0004590105993726747,0.004049772470089472,9.824245884314084e-05,0.6112864105795429
0.00011933003472878658,0.0007659851753066872,3.22759332028337e-05,0.0003182134259434309,0.9160000761085902,0.00018979157904483197,0.0008762233978656614,2.0911167990568315e-05,0.4011762119929682
0.0006444040741518862,0.002995285603928212,0.00040991259161328317,0.0031623533268564786,0.9129057717151722,6.62304187322772e-05,0.0044093945444281845,9.367725892763532e-05,0.4081225802961946
0.07497607887145356,0.01240983374424059,0.004356368720634458,0.01913182702237091,0.924274075742919,0.004401612906160334,0.03742340488497553,0.0037940481290985556,0.3716486668197052
0.11599942552780464,0.01105464610799164,0.014375997180796301,0.04858095599027716,0.9468329177696875,0.015243514252051253,0.07150819287344368,0.007758081237222832,0.28628063351413324
0.016804379231153403,0.02047560622534683,0.0021497494151565617,0.022519382077784405,0.9537620644708689,0.0011808482702972663,0.025017330341874772,0.0010900137879667072,0.29748292963258055
0.03639040980992348,0.00748025090537316,0.0017285444659713653,0.00909760245248087,0.8962823156888561,0.0006435711364532763,0.01930713409359829,0.00172180550119175,0.4414021930648126
8.963432762969893e-05,0.00046577838107575697,0.00018086926825278536,0.0004961900279501191,0.6514494883087047,4.593759291022071e-05,0.001301298363624022,2.6089991792215937e-05,0.7586905588656659
0.0039523251421902045,0.004877020081117725,0.0006100003710021863,0.009217120520277533,0.8695115312818451,7.531789421909636e-05,0.010812965011652447,0.00039821540111878667,0.49366778191130484
0.14805503664736558,0.011725163976100093,0.00395475869702359,0.026331936048021393,0.8823682720997357,0.0019972525077933206,0.047198753293623254,0.005176957992837413,0.44317145197802044
0.07025508727518427,0.017235914744845204,0.002121703635710565,0.02037397530980344,0.9039487896073709,0.0029928667179228495,0.026462749540319408,0.0030865401676230956,0.4201254219056019
0.00037342877680897487,0.0016181913661722246,0.0003416658693562575,0.0013434851395541282,0.832703249436105,0.0003845887172653351,0.003395197269608036,8.069495406906584e-05,0.5537047380271007
0.0014860230611533321,0.002489325255307811,0.0004798813324870952,0.002139115998857663,0.9020254632351118,0.000656878983720008,0.007060975819238126,0.00015049532912317186,0.4316092457872098
0.00148030193926479,0.0012654193996940945,0.0006040586945709546,0.0014166330386512506,0.8674887708594736,0.00030720244546032733,0.006080380008593008,0.0001599681127915176,0.49741328604327617
0.05475635672156145,0.010243536121380544,0.0027998998731773484,0.0320964131803257,0.8753567230997918,0.002402574835741982,0.0409120624484229,0.002948896762215611,0.4774108652934326
0.16341487450376183,0.05789958053538458,0.011143203942454794,0.06987394633953954,0.8579280911447497,0.029301977497226264,0.08100306279281298,0.009213217924608642,0.47052213865738324
0.010885035118308201,0.014496345673991046,0.0004190483003292359,0.009317862613011872,0.8840897067921685,0.0035261381369167412,0.010288828186945468,0.0008432069457844382,0.4667448548382547
0.0006636133682639397,0.0021599964535649807,0.0007091554621644062,0.0022771046950233226,0.8457817438658055,0.00042744508132294944,0.00523083478513929,0.00012491545755556512,0.5334930999768928
0.03753662469853795,0.017111290177892074,0.0017922892874076678,0.014642665310330568,0.9096713553069107,0.0018227243885145905,0.01903884658133051,0.0017821442537053602,0.41256470389384053
0.00022715081815457625,0.0015528855932021941,0.00032048915434172937,0.0015735356675798827,0.8301329899830877,3.390742212816493e-05,0.003151201350035303,6.401523057083513e-05,0.5575520081975962
7.859845606973917e-05,0.001096011804083585,0.0001303424396489841,0.0012553920066694449,0.740135461323377,4.388413797227103e-05,0.001744449066658933,3.100272433861933e-05,0.6724534574855461
5.631777313679782e-05,0.0006936701325386073,0.00015659088140475492,0.0005988914411620452,0.60438585805344,4.4230055975729025e-05,0.0010920153571647383,2.5686398967271202e-05,0.7966904492522618
0.0027817939105562843,0.0018356605165589434,0.0005029871547575607,0.002692841198300124,0.8976137327667081,0.00043991159515773806,0.006032611213008686,0.00021025186533274245,0.44072025617824856
0.002402529215393651,0.0026705404426088783,0.0007714894611981205,0.0031012727720619235,0.8949660623079934,0.0007150156668920545,0.007341593259788566,0.00025461066585446657,0.4460472567224865
0.0028536720749225363,0.0020887702816443305,0.00045697978931749205,0.0026085112437436242,0.966914318169629,0.0009904497579628045,0.006913535439245319,0.00031282522058429175,0.25496726442606854
0.0024337178294383754,0.0034097400839527238,0.0008758849063239154,0.005906835981866057,0.9253197997343824,0.00033590376291727577,0.00939262974798873,0.00028773643087630797,0.37900084948024704
0.00293724033578824,0.002270407394690369,0.00011854807841739923,0.0015585896916930388,0.8917567505951682,0.0006588944537038483,0.0016115129409865207,0.00013786506440952007,0.4524937814592694
0.03674853377101662,0.003188867332666116,0.0017708532578062357,0.01551160936349071,0.9453427165732536,0.007722517966373057,0.041075806769415316,0.0030690351573258445,0.32088393618894945
0.00016672772005425527,0.0027825003946832373,0.00022341514487270205,0.00254537652616163,0.8410487211625766,6.446805175431204e-05,0.0028158459386940886,6.372703966518201e-05,0.5409388250649171
0.0029364637959261486,0.007042639311391343,0.0005921665580166424,0.007785893633181779,0.8955605352720826,0.0005154042264218925,0.007956476592281223,0.0003253260719967973,0.4447341433664084
4.919692759746657e-05,0.0006346403660073189,0.0001467708339991086,0.0006133216973817499,0.6526792394597232,5.756040528903589e-06,0.0013119180692657752,3.06660848690875e-05,0.7576326850009852
7.655395071314558e-05,0.0004884871140743575,0.00021690286035391248,0.0005121823845331883,0.6725811384083504,1.9138487678286394e-05,0.00148368847334525,3.700107617802036e-05,0.7400215235604072
0.0035963196788044863,0.0032575768519155237,0.00019759998235189486,0.0010670399047002321,0.8694399223483373,0.0009371884877261299,0.0035511539685526244,0.00023034512228449456,0.4939999558797371
0.04572063023776475,0.013551070979561658,0.003239730835029657,0.02431221558097827,0.9451587321879139,0.002448302740004837,0.037293913830306245,0.0032511182896343303,0.3199874743913299
0.002244030718825606,0.004760065161145225,0.0013736188036447647,0.007180898300241939,0.9152925295573532,0.001162815917936905,0.009900935535182067,0.0002611235745542523,0.402565510771139
7.224850500139307e-05,0.0007276456575140302,0.00019954349000384753,0.0006381951275123054,0.6949618100134,1.3039134950251416e-05,0.0013778822025265678,2.3910814750461037e-05,0.7190446450138643
0.02242884553669731,0.008857442347156233,0.0015673169170222214,0.01378157978760919,0.9187719858406127,0.0049841878970438465,0.0186756919997667,0.0012820772482154952,0.39333049067032766
9.914623317682217e-05,0.000561828654668659,0.0002618477440310945,0.0007804588098790873,0.7296145877371273,1.710908075076957e-05,0.0020439377301067958,3.762472438505046e-05,0.6838547878093632
0.0010889301340624294,0.0017751052870332755,0.00043706373874012583,0.0036695453832788724,0.8353436644862473,3.580044276369631e-05,0.0053178574355240565,0.00016706873289724946,0.5496859649342538
0.004860665696689493,0.003542519067078783,0.0009405525430034753,0.0049842419432154965,0.9213295713216525,0.0007057576746040676,0.00978998486367121,0.0004640974591754375,0.38857864185399055
0.0800444430094206,0.022250886451242603,0.003620358752627922,0.03172403612850431,0.8738796989101881,0.011823078279373135,0.04259245591326967,0.003921443354773449,0.4758605419275646
0.07601750321401651,0.009935621034112685,0.005667971730869653,0.02347207116783668,0.9268800830480961,0.00198045600478622,0.03707520332192384,0.003367442028340205,0.36475065138655294
0.005709970118264148,0.007805650640393009,0.0008170116818154551,0.012012197775390797,0.8868676992197505,0.0008701629994056799,0.009946889434742066,0.00040243140461170186,0.4616571584979523
0.12572516004648582,0.009248052638034774,0.00417673488423662,0.03910777814907516,0.9066718272583111,0.003294240972371864,0.01940277710332786,0.002012811456513451,0.40014449976333466
0.00023198758679446974,0.003162764099964604,0.0002834115018672439,0.0029578417316294893,0.862220530919446,9.008851287185243e-05,0.0028805125360313326,4.833074724884787e-05,0.5065062311679256
4.5529601382845355e-05,0.0009351079668630545,0.0001646070203841332,0.0007582429768758475,0.6794417437132306,9.578727675544771e-05,0.0014359335820743533,3.852504732394607e-05,0.7337270376697
0.012746579790022274,0.004899195633579991,0.0008779531998229629,0.005874699188938838,0.9559934842516706,0.0019466715393605448,0.014350741192167936,0.0005636242764295564,0.2926510666076543
0.003705853140208271,0.002704271210422252,0.0002904587596379456,0.0024928261363563143,0.9381484075662381,0.0017026892806362329,0.0077789529880047505,0.000275991465096592,0.3461022001816133
0.0010384630817453324,0.0013128756059371041,0.0003013157128380239,0.0010438437194745826,0.9362309648895742,0.0008555213989508178,0.004008575108291568,9.46992240348075e-05,0.35135564372005285
0.0027386055491069885,0.002924147930482801,0.0006241645709482325,0.0025307980819660792,0.9425552973891262,0.0012320014123353934,0.004987379211381833,0.0003384293036294815,0.33397628647646205
0.00010804765526596129,0.0008221017248497055,0.0001792181760172358,0.0007727756213587232,0.695263173015751,4.157485865668511e-05,0.0019119737257933154,7.117052075127451e-05,0.7187517937257426
7.856608405261335e-05,0.0004949663295314641,0.00018718369525535128,0.0005342493715577708,0.7110230606761508,6.265645203195915e-06,0.0016047122667746277,2.8676620679203873e-05,0.7031664522708895
0.0019527740025330825,0.0033768964795185346,0.0005189415995681837,0.005351248095339275,0.8631045315063347,0.001058381931759643,0.0080592385629404,0.00023411710417109327,0.5049161509312058
0.0020766596630227485,0.004753680650426481,0.0007912959095119856,0.006790972357752116,0.9320363511291672,0.0008296796663166715,0.007460227604603049,0.00036021679462859053,0.36218519241344616
0.0009749756852437179,0.002004368618035922,0.00019454165998583953,0.0013558964180831238,0.9114888964371501,0.0008842802726629069,0.003101783110263735,0.00011790403635505426,0.4113036960539777
0.023351623911786346,0.007771360369356549,0.0017832831765431695,0.012614382048810631,0.931061532174118,0.0007846445976789945,0.023576880734086536,0.001640620522419716,0.3630389119404726
0.027423819265564853,0.0058171737836046665,0.004942410808626521,0.034946780850376905,0.7566699733560956,0.0006648198609833904,0.02654905629058671,0.0016795449119580389,0.6516984163587182
0.0001278370460057804,0.0007895121267208846,3.113068805511134e-05,0.00035983761097923374,0.8901246166328414,0.0001325717514134019,0.0009256349071900026,2.615924737710877e-05,0.45571539548356904
0.01010907167608816,0.017622570894802334,0.002110610235075163,0.02790240391677036,0.952848310009661,0.0034152269175973513,0.023394304385541857,0.001058720344455179,0.3005399687485669
0.019049918079104486,0.008547111533590604,0.0010792539139872883,0.011903180751582395,0.9609464379573618,0.002221283223419027,0.015404116266753688,0.0007605480601923843,0.2752459646410534
0.0005551765844813445,0.0019296428858671972,0.0003789214940683351,0.0032448184840560136,0.8785804201015451,1.282835214626796e-05,0.004301271013748669,8.678002922475385e-05,0.4775596639324963
0.03752974837112861,0.01483121450172986,0.004178337080436584,0.038019103164332886,0.8958956983278443,0.0015621710706136783,0.01750384452615326,0.0012422083212108765,0.44041931388385624
0.11361892727133854,0.024301472686254943,0.015013475272136562,0.1178176110338852,0.8906298890250501,0.00695963641852432,0.07735756750389007,0.006387088632722502,0.4160513910159877
0.000519109454387258,0.002051420494446031,0.00012133401704955185,0.0013165366282953952,0.9256409548110142,0.0004440574850782568,0.0023797728601729112,7.536468584778866e-05,0.37838701193288077
0.00025129829104975673,0.002690127607467068,0.0002900229457361127,0.002768400845662894,0.8692449083852242,9.804752995056083e-05,0.003015579492597081,6.179466173354674e-05,0.49435729386837396
2.0085262820486892e-05,0.0012553289262804308,5.573660432685113e-05,0.0010186097573246925,0.6577923573709458,2.5967375503629486e-05,0.0005831899526091373,1.1692492284783441e-05,0.7531973557682585
0.0008475132950910885,0.0032433681869832036,0.0005777758905957516,0.004734665619691562,0.9290049580806162,0.0001662429924986366,0.006030383061225052,0.00011979274459460577,0.3699721499724559
0.042791648770865186,0.017199215743916873,0.0025936417341826646,0.029582651079537024,0.9562763953617782,0.006047244255561172,0.04182849268920584,0.0031646556968807048,0.2841310440895068
0.07984976141713244,0.02011684597028309,0.005814474339656385,0.030792891419424557,0.9087873398855958,0.010676045449141466,0.04685107548342246,0.004685107548342246,0.40498387282280435
0.00034396849482369775,0.0037836534430606755,0.0001911419863640548,0.0030913624218332327,0.9187006633898762,0.00031653809586940285,0.003243753527134871,9.361167897100634e-05,0.39491066431024535
0.001041352158243621,0.006121888445432196,0.0004993756940668274,0.0051594266022070324,0.8283483076937895,0.00022720410725315368,0.006145555539937734,0.0001759254024911572,0.5601212366310386
0.06830974989676054,0.011368337939022923,0.0024830843393129015,0.01750125709033792,0.9324031555251256,0.0021789314383127267,0.029667373130344905,0.0032659041009035147,0.35301680968544863
0.00019262963654048535,0.0043341668221609205,0.000245036228834588,0.004362494709887463,0.8016792226611376,0.00010849580999265572,0.0022747293844413196,3.852592730809708e-05,0.5977184310300354
0.02756735056569668,0.014349739976189135,0.0012481726488164514,0.017321579616228305,0.9396673909457185,0.005349311352070505,0.019302806042921086,0.0014095010864185779,0.33963881600447654
0.0008427203778283361,0.0028764855563207206,0.0003370881511313345,0.003494480500061501,0.8932836004980363,6.348493512973465e-05,0.004123711715506659,8.820473287936585e-05,0.4494508681751126
0.009093629493149496,0.005342507327225328,0.0032282384700680704,0.018414599723627727,0.7593180626779829,0.000863894801849202,0.014868084221299425,0.0007865989511574314,0.6501945087601889
0.004058803987558826,0.00925029746001779,0.002760930619444085,0.018524192617637665,0.9226699762415703,0.002619344433831568,0.01644759522865408,0.0002996907595464947,0.384642470914005
0.0032011016724790213,0.005727641689837942,0.0006672028007006082,0.006954117426419942,0.9456127929047222,0.004807784887401442,0.008119269376172843,0.0003237895944576481,0.32501607019423007
0.00043835979321196105,0.0023851929924768468,0.0005872731935530831,0.00404193515211617,0.902505456612861,0.00010314348075575554,0.004925101206087327,0.00011410247558605456,0.4306240321552794
0.004761870124637997,0.004577081134726672,0.0007391559596453011,0.00611225120475922,0.9154162269453343,0.0001387338878103488,0.01044768519883262,0.0003667350722855532,0.40227141649926956
0.09929200535280397,0.030967308600131933,0.0051218945335456305,0.045418719280193504,0.9024758506324163,0.0075108011969843794,0.05357835932403779,0.005465975740213763,0.41191435883985017
0.016726870504716305,2.831100753127449e-05,0.0005116760076753279,1.711647152578889e-05,0.9662105322600102,0.0018285274589006644,0.01735023213843244,0.0006259589738566195,0.25661720587980913
0.005641896829751846,0.004815761936823897,0.00068307250903067,0.006115413170820305,0.8523294139232253,0.00035866344131993877,0.0059038420397046106,0.0003626933676269044,0.5228829383287872
0.022615196884762517,0.004609650769277126,0.0025261656094681534,0.017514748225645863,0.957537059588881,0.007265733467232213,0.03286421164317617,0.001255865188707025,0.28485524586764704
6.634631367446381e-05,0.001061541018791421,0.0001754491406058043,0.0009376945665990885,0.6708349493751341,1.250259422132118e-05,0.001189810558562051,2.6391089217175604e-05,0.7416043506278954
0.0001328202305566645,0.0006491053203011184,0.0002163684401003728,0.0005998332992881622,0.6919505559645586,7.99063645123159e-05,0.0017330897825861545,4.648708069483257e-05,0.7219422209289666
0.13706666272021722,0.024738861076331886,0.005750113655579844,0.05471522877693224,0.9070915727988359,0.0028416259344435273,0.0655245509589331,0.008346579705483146,0.38779836281817553
0.022986797234815167,0.004473584384929414,0.0008964850921577916,0.0030766943991214148,0.9106308135330624,0.018389437787852136,0.010697701790048598,0.0010326376603947737,0.4119941350547642
2.9723890615533535e-05,0.0003687620179489629,8.80570259485181e-05,0.00026472840079459553,0.5786869954211685,5.5267859113257664e-05,0.0007523859812056926,1.8112995843840745e-05,0.8155492487637013
0.00023761098232840728,0.001334277054613364,5.6254907782024634e-05,0.0008367155958914856,0.9199809828612693,0.00031681464310454304,0.0015454868166830593,5.889502980789582e-05,0.39195657768703085
0.02090298655514689,0.003063955683979186,0.0004993112966484599,0.004403017797718237,0.9713874316615493,0.0024738605152128243,0.014820467123247468,0.0008737947691348049,0.23603806750654469
0.0011327378875517235,0.004024956960843688,0.00046574501975476954,0.004496451919113948,0.8854905313856113,0.00014892340755121643,0.004473452165051984,0.00015064838910586374,0.4645950320516714
0.0030222236147717644,0.0069097311690424984,0.0007361183659215873,0.006458278678869122,0.9141912926010854,0.0007649611639048863,0.00929239708940198,0.0003423514717148098,0.4050532064611119
0.0018199882921886659,0.0024923977597460546,0.00045544534602553804,0.002133779377048781,0.8929597729162124,0.0005119277413003587,0.006984093003029413,0.00022772267301276902,0.45006607028507895
0.005323675608267468,0.005807646118109964,0.0006024598415625567,0.006108041606977721,0.9345637431441323,0.0007042605350121853,0.011515160406597344,0.0005273609693456175,0.35546799516017885
0.00023828869382317176,0.0015925627703848647,0.0002962722759868102,0.0016719923349925885,0.8657822542241908,6.592653862441085e-05,0.0030302378897846672,5.5997843048445364e-05,0.5004062570286607
0.00011048119631699298,0.0008470225050969462,0.00031161363063767253,0.0010594863441680865,0.7705355230313357,1.8215233136365767e-05,0.0022606152477169334,3.937663150785134e-05,0.637391517213421
6.275610342149648e-05,0.000434411693684359,1.262094968810096e-05,0.00016595502904795736,0.8716125475207845,4.867084465356061e-05,0.000554345580223219,1.443390378694419e-05,0.4901948967256892
0.0005864133976606182,0.0016623545011944484,0.0002845379790388043,0.001978507811237564,0.9076659546399135,0.0001800034168471289,0.0037581449919641364,8.10780262852507e-05,0.4196680228475555
0.00039280484821911833,0.0011469901567998256,0.00019954486289531213,0.0008288182297423398,0.9073791993861634,0.0005577828844711481,0.0027182095496762993,6.167036117040158e-05,0.4203011875944566
0.04338625790847539,0.008186086397825545,0.007162825598097352,0.020465215994563864,0.9209347197553739,0.001780473791527056,0.04406843177496085,0.0030766041378494343,0.3840638868313152
0.0029491063634807867,0.004556291312890951,0.0010095618080275498,0.008285584545017448,0.8426018181373677,0.00026838428281412453,0.011156672221633664,0.000677202201984477,0.5383289393655405
0.0003182509596731018,0.0010054297834258504,8.696156796163101e-05,0.0006689351381663923,0.920292584022855,0.00034865710231702876,0.001522334208372608,6.000145481734914e-05,0.39122570201852647
0.027825452016555226,0.010372062203775826,0.002357665545115308,0.016786911920167298,0.9080761286839879,0.0007706150633327421,0.02665911570448405,0.00210773633538577,0.4165486828825633
0.0005505407221123779,0.002383261810197004,0.0007533715144695698,0.0034698553406819605,0.919982522477263,0.0004259446639501029,0.005411235781815083,0.00010141539617859591,0.39189806666157423
0.12350912148736304,0.01296845775617312,0.010112309321777849,0.026631654320712655,0.9417570513411432,0.013277230559891526,0.04245626051128104,0.004014046448339299,0.30800087170911156
0.0002319690241110934,0.002528462362810918,0.00029128681741950153,0.0025781700108347236,0.8350884867999363,1.6072139527697184e-05,0.002501951617198222,4.7387957782694795e-05,0.5500979714634501
0.012764478011604524,0.02239461800612466,0.0038838536298654337,0.03688525318655827,0.8085683580304645,0.0030934553472963273,0.028027341399145877,0.001926027998904028,0.5859849336288198
0.0038259090227764775,0.002037634973024344,0.0006369390440153018,0.0019521397993310144,0.8549517369332911,0.00045241196079386645,0.0038686566096231417,0.0001845270832214353,0.5186707204061966
0.00010908804687688105,0.0013143779306629083,0.00018438540606263064,0.0012292360404175377,0.8088479573310204,8.407761661730344e-05,0.002131207940204432,3.272641406306432e-05,0.5880111795070906
8.499718753004607e-05,0.000570375863688467,0.00021338767606227354,0.0005994538488961144,0.7269496301911835,3.5788289486335187e-06,0.0018319130680817825,3.0643722872674504e-05,0.6866878045190564
0.0012430870245793977,0.0021754022930139463,0.0003263103439520919,0.002974529665957845,0.9500736544999684,0.0025305700143223456,0.008257649520420286,0.0002441778083995246,0.3118816552739382
0.0017670448849134415,0.002296304705515535,0.0003815792577566707,0.004874312218770894,0.8468157129633498,0.0003790183231408542,0.006112097283082242,0.00017670448849134416,0.5318207552179102
0.02082985137305673,0.005350040052792928,0.001716358027088899,0.004671100959798902,0.9152098973559476,0.0053228824890731675,0.01800546474620158,0.0013252891095243396,0.40193194305246366
0.001465215186235526,0.003191858808189424,0.0004261891475315783,0.002334616728275693,0.863321810976949,0.0004377406365516925,0.004274050937442219,0.00015320922279309237,0.5046176782470899
4.445136920314407e-05,0.0006845510857284188,0.00014268889514209248,0.0006030569088559879,0.6356545796049602,1.4683768960105258e-05,0.0012075955300187473,2.9337903674075085e-05,0.7719721118279353
4.8397103321836964e-05,0.0006883143583550146,0.00012368148626691668,0.0005732368015675355,0.5968976076359892,3.4093070562271817e-06,0.0008840537540122219,1.6347466010931596e-05,0.8023164239575639
0.023414813644133822,0.00665802907056477,0.0026721485799984786,0.026185268693630574,0.942848412006152,0.005585594857856351,0.031100592168544158,0.0015684350360860631,0.32977352040783897
0.03257786354675263,0.008472963119948178,0.00272312878881757,0.0131851992936092,0.9469782310530318,0.004191171596765811,0.026868808182509463,0.002460331002209551,0.3180759417221188
0.0010329537205080997,0.004610162578106619,0.0002689839218504313,0.00421500578569748,0.9358976662321709,0.0002828490724612783,0.005310352683954391,0.00010745491723406406,0.35217482551551316
0.01546123241371978,0.0005433659953703437,0.002252499035353425,0.006866170305134344,0.45692140519778907,0.006545090398779141,0.01756060103219611,0.0015387137050714736,0.8891443560605625
0.06887659980193897,0.03066267233707582,0.005835060780562936,0.04370574937598121,0.922931182285118,0.0009000485909887927,0.04477360363647639,0.0037146073204367973,0.37222348508689057
0.002844750441044084,0.0020272934177555544,0.0008289014216145695,0.009858531700859671,0.8141871951953759,0.0006016483691403581,0.01142804918557365,0.0006392513922116304,0.5803944865348563
0.001554367884050898,0.00451124012325117,0.0005547485379285102,0.004940031263679004,0.9290474709269736,0.00034124628259048456,0.006869591395604257,0.00019116938344074266,0.3698323586190068
0.0009121152864671976,0.0009741964316194151,0.00032186686025072837,0.001217745539524269,0.8595850867230134,0.0003347606365515735,0.0037344196545410916,0.00010267266313635993,0.5109755793297913
0.005694704318109116,0.00700816031406009,0.00022962517411730308,0.004087328099287995,0.9129896922903971,0.00021217366088438806,0.006236619729025952,0.00025993569710078707,0.40781430923233025
0.0489629008768152,0.010336612407327654,0.005446367122223518,0.017288135371319936,0.9308995969172273,0.006407490732027669,0.03433447863954449,0.003717553585091525,0.3596657533543833
0.0013985826762511367,0.005630191799267397,0.0009228254923639978,0.006108339722772059,0.9347791904516145,0.0016017955437406181,0.008415403453682054,0.00017213325246167837,0.3550248332022116
0.0001275962119163963,0.0011528169378958132,5.430257390860587e-05,0.0009436184974282331,0.8545978844633054,0.00018545961034359927,0.0011350128153028276,2.774475770740245e-05,0.519286908962078
9.785821105244601e-05,0.000530692606092111,0.00018141406818184222,0.000579621711618334,0.6812437000189511,2.9545652183142353e-05,0.0015111566052906566,3.61322625424416e-05,0.7320546942192595
0.00010555431336382734,0.00017929773776869304,0.0002588249601660972,0.00022846002070527014,0.7142990520785029,1.7640583877242376e-05,0.001137962255031947,2.7906825313998187e-05,0.6998395570971566
0.0005088002306164514,0.0012624005721898748,0.00040080018166484613,0.0012192005526092326,0.8208003720321999,0.00023568010682328082,0.003667201662178952,9.984004525303954e-05,0.5712002588996011
0.008139304028812633,0.007107877071993401,0.001302737091112986,0.006390362667249588,0.9507065862855527,0.0036996836494602877,0.015426559701991988,0.0005246824084689135,0.3094280870457695
0.006973519913986062,0.011128973561361319,0.0012538006694666722,0.012585770529694024,0.7045165666527015,0.0006257062388576536,0.015045608033600066,0.0008358671129777814,0.7092929501554317
0.0008020930507458546,0.001336821751243091,0.0002303085894246869,0.000825546063925558,0.7739494349302105,0.0021529866098967676,0.0035367143874992656,0.00011585788510773455,0.6332313558519904
0.004979598879537824,0.0153876016878422,0.001461822160345009,0.01714007854673534,0.9595879385890483,0.0025859719503179253,0.01562269004696201,0.00041674754571239294,0.2799688640426845
0.01205898848701883,0.006425748749743603,0.001109512617455729,0.007368191899705999,0.9595784799617115,0.005054922349798302,0.014457934686923109,0.0010002748887100877,0.28059102873880404
0.023134986593227165,0.010300776220811133,0.0016397722146102047,0.008602540141163892,0.913149892007041,0.0038975910024690776,0.01447676658059943,0.0015033565295237872,0.40646306168606094
